method,method_dir,pattern,ratio,seed,observed_tokens,val_selected_threshold,val_selected_val_dice,test_fixed_dice,test_val_selected_dice,test_iou,test_precision,test_recall,test_mean_sample_dice,test_mean_sample_iou
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,random,0.75,20260702,300,0.625,0.7618567773424029,0.7285341813791774,0.7286893174964753,0.5731795756341055,0.7568117803731158,0.7025819862695222,0.725537984034813,0.5848675702911046
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,random,0.75,20260703,300,0.6000000238418579,0.7381648017659432,0.7094058459199588,0.707825805370041,0.5477789359295646,0.7433034706694874,0.6755805366374005,0.708497535109284,0.5614666841171703
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,random,0.75,20260703,300,0.75,0.7773492952246257,0.7820004452937762,0.7759512422290304,0.6339218411871612,0.8276657310641227,0.7303191925822597,0.7557140317200721,0.6206859275570931
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,random,0.75,20260703,300,0.625,0.7615648900180342,0.7298941798941799,0.7296879585526984,0.5744163124844072,0.7594551379239447,0.7021662427176499,0.7259624036567836,0.5855739100837066
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,random,0.9,20260701,360,0.6000000238418579,0.7415490967873359,0.7125329220283867,0.7096002091618072,0.5499072568051788,0.7518848893555408,0.6718183310084517,0.7126274752029567,0.5662139457046589
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,random,0.9,20260701,360,0.7250000238418579,0.7811831425285161,0.7838883341878727,0.7788191745433635,0.6377590921083611,0.8254434698452756,0.7371803287656246,0.7573299110724211,0.622893272629933
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,random,0.9,20260701,360,0.6000000238418579,0.7642618933783515,0.730634795354606,0.7305075869057208,0.5754328102876732,0.7614597920770929,0.7019734142939198,0.7280655822609242,0.5882449942299778
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,random,0.9,20260702,360,0.6000000238418579,0.7423730925762559,0.7123415942262232,0.7093749864423006,0.5496367875955372,0.752618303112505,0.6708309400727551,0.711721753663484,0.5648452613659514
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,random,0.9,20260702,360,0.7250000238418579,0.7816236898474418,0.7839554961703986,0.7796913965087282,0.6389296889967431,0.8252983337305007,0.7388610814802659,0.7575751080652448,0.6230028290209442
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,random,0.9,20260702,360,0.6000000238418579,0.7647056891406213,0.731557639272688,0.7313832002295,0.5765201914098973,0.7626805112437701,0.7025532671425836,0.7292684815589422,0.5895942664822058
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,random,0.9,20260703,360,0.6000000238418579,0.7417496724276963,0.7111076465425501,0.7083657063066046,0.5484259048906566,0.7511607267398639,0.6701840759279013,0.7113536135079339,0.5646962568159922
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,random,0.9,20260703,360,0.7250000238418579,0.7806674711852338,0.7836577237688087,0.778863407470635,0.6378184162488812,0.8235895903435174,0.7387448373950384,0.7567672308637037,0.6220028230147893
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,random,0.9,20260703,360,0.6000000238418579,0.7646753096377504,0.7305738797458154,0.7303556481781999,0.5752442777618944,0.7614966071205942,0.7016616066300156,0.7279973138444195,0.5881718782014917
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.1,20260701,40,0.7749999761581421,0.6043078947233173,0.5466408071499944,0.5490195282422687,0.3783783027604647,0.5433134871213886,0.5548466945652472,0.5248828807267093,0.3740549376509494
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.1,20260701,40,0.7749999761581421,0.6610424320103384,0.6418372683927613,0.634030055204196,0.4641610583159469,0.6958012990726745,0.5823322666229042,0.6050758165386285,0.4569254868527956
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.1,20260701,40,0.574999988079071,0.6773999893010197,0.6349866569795872,0.6345838239860123,0.46475487483862316,0.6653534920144379,0.6065342851672547,0.6147137617628858,0.4659216734309861
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.1,20260702,40,0.7749999761581421,0.5955851701777112,0.5277504701598683,0.531771310280995,0.3621856145467144,0.51064869077189,0.554716774705287,0.5072246869709103,0.3574547137292413
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.1,20260702,40,0.75,0.6500982196615869,0.6423892848378946,0.6374984489026307,0.46788823718342526,0.6882890796059735,0.5936886299608873,0.6052988899323064,0.45749546736798924
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.1,20260702,40,0.574999988079071,0.6686471942011637,0.6355850694589644,0.634940425920431,0.4651375207185063,0.6635705468055796,0.6086786466453324,0.6109463698927777,0.4623699447343472
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.1,20260703,40,0.75,0.6032061517237856,0.5391562267373754,0.5411188845501739,0.37091362607934447,0.5252082939142008,0.5580235770356391,0.5146449311807375,0.3633368166105184
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.1,20260703,40,0.75,0.6511337507099468,0.633405123897522,0.6279953556849558,0.45772101303525425,0.6776903751904781,0.5850906703864774,0.5955502199444619,0.4465618947149007
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.1,20260703,40,0.5249999761581421,0.6679057647171467,0.62224807513326,0.6222426562027,0.45163443258281505,0.6476460825239415,0.5987568720768032,0.6037867866677873,0.45351215046472004
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.25,20260701,100,0.800000011920929,0.6909798774121626,0.6407744839526536,0.6475287816387728,0.4787745371937567,0.652987010097386,0.6421610459232515,0.6301446174859904,0.47839072166549795
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.25,20260701,100,0.824999988079071,0.7346041521593506,0.7401563865712499,0.7369754710921637,0.5835005213473105,0.7965181945699848,0.685715653291759,0.7151502775815508,0.5731448376079119
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.25,20260701,100,0.675000011920929,0.7366664823710392,0.7066441138558334,0.7087393950862586,0.5488740169019589,0.7268884911478662,0.6914745220316731,0.6958681065385656,0.5508384989653093
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.25,20260702,100,0.800000011920929,0.6932360256311847,0.6493395345723858,0.6568683020525705,0.48905725555907514,0.6657597626786301,0.6482112086649708,0.6381093115817084,0.48542034862166744
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.25,20260702,100,0.824999988079071,0.7335305168230843,0.7408645674121773,0.7383494290662518,0.5852249791475932,0.7966727900421245,0.6879830967424304,0.7186139242222279,0.576548769725899
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.25,20260702,100,0.699999988079071,0.7386740045602013,0.7077072877936542,0.7094009453306032,0.549667956724426,0.7371113804380199,0.6836984765186948,0.696484410253918,0.5514133812745299
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.25,20260703,100,0.7749999761581421,0.6900320631484254,0.6473582393347295,0.6551910278209707,0.48720007181343195,0.6572245561841122,0.6531700445830256,0.6354903460682283,0.483490234361732
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.25,20260703,100,0.824999988079071,0.7332312837868231,0.7354525890212753,0.7312747672983283,0.5763854524601233,0.7885296439061658,0.681771559858866,0.7097674003121928,0.5659849456541763
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.25,20260703,100,0.6499999761581421,0.735557198586419,0.7027483220672451,0.7035556874696052,0.542680993444607,0.7171269980598189,0.6904884986734499,0.6921381923824614,0.5460127838702733
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.5,20260701,200,0.6499999761581421,0.73118662229331,0.7005992957278586,0.69881999449848,0.5370663486556808,0.7215433240601832,0.6774842044801838,0.6934642568749542,0.5433742797643919
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.5,20260701,200,0.7749999761581421,0.7664703232553667,0.7709722749462216,0.7645028287904774,0.6187815290924924,0.8172781208755634,0.718129974563059,0.7438550447902689,0.6059630672728997
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.5,20260701,200,0.6499999761581421,0.7564542588067152,0.7236089796785747,0.7238726348312354,0.5672416833844051,0.745153942946339,0.703773146248735,0.7163541727452579,0.5735821865920174
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.5,20260702,200,0.6499999761581421,0.7293030429798564,0.6968599211142775,0.6950965910818442,0.5326804929248529,0.7196112678448292,0.6721971499685457,0.6880376860967888,0.5376976749345415
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.5,20260702,200,0.7749999761581421,0.7668465154463394,0.7711554932312887,0.7659737143337981,0.6207110198793531,0.8156091366637521,0.722033040671754,0.7467557604846664,0.6094812851296016
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.5,20260702,200,0.6499999761581421,0.7567198019860222,0.7237517951899024,0.7240658676426299,0.5674790330319573,0.7475971936795162,0.7019706791389733,0.7182614231000963,0.5762203807717475
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.5,20260703,200,0.675000011920929,0.7283616199576851,0.6978750945245623,0.6954626524985089,0.533110572748638,0.7298405699747382,0.6641776756653265,0.6940359904383695,0.5450237853740094
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.5,20260703,200,0.7749999761581421,0.765775911546419,0.7679930439923542,0.762452227235627,0.6160992278564722,0.8152906608284842,0.7160457864938049,0.7439765996738862,0.6055892360155289
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.5,20260703,200,0.6499999761581421,0.7587700071844462,0.7236900746178591,0.7240204897886064,0.5674232885359239,0.7475144067562116,0.7019583709417139,0.7191889472139742,0.5772818362247392
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.75,20260701,300,0.625,0.738720566740706,0.7118504460913457,0.708424363607953,0.5484962271252666,0.7520088956602939,0.6696151636990235,0.7086192685275696,0.5615701981265986
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.75,20260701,300,0.75,0.776529931483934,0.7815894546920416,0.7750941827006262,0.6327785955082854,0.8273780145212308,0.7290254642925522,0.7541742521154619,0.6190257303788613
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.75,20260701,300,0.625,0.7624303364879075,0.7295587917904235,0.7290499162131616,0.5736259240338795,0.7585241508368575,0.7017805858701895,0.7245910811349583,0.5835915787602444
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.75,20260702,300,0.625,0.739752328813463,0.710702665787296,0.7075247758921052,0.5474184438471229,0.7483221783615919,0.6709458165805093,0.7092384995874786,0.5624061977692155
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,space_filling,0.75,20260702,300,0.75,0.7788098108844661,0.7797027422055084,0.7739453073318533,0.6312485992346634,0.8260862143347083,0.7279956784551845,0.7531439690521377,0.6176490029343409
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.75,20260702,300,0.6000000238418579,0.7635285987320225,0.7287952180091827,0.7291504512534661,0.573750411268307,0.7539693900504518,0.7059134049943929,0.7249795525580144,0.5843731927969315
