epoch,train_loss,train_seg_loss,train_aux_loss,train_dice,train_iou,val_loss,val_seg_loss,val_aux_loss,val_dice,val_iou,elapsed_seconds
13,0.6776056408882141,0.6776056408882141,0.0,0.713605875492096,0.5707713325023651,1.4330720865726472,1.4330720865726472,0.0,0.6978811931610107,0.552228354215622,12.176769807934761
14,0.5696176080703735,0.5696176080703735,0.0,0.7568317060470581,0.6206264998912812,1.7407122373580932,1.7407122373580932,0.0,0.6745369678735733,0.5255799692869186,13.024360761977732
15,0.5326048181056976,0.5326048181056976,0.0,0.7693807158470154,0.6362366523742676,1.487176420688629,1.487176420688629,0.0,0.69878103017807,0.5533518207073211,13.859756303019822
16,0.4935146024227142,0.4935146024227142,0.0,0.7868168287277222,0.6599218211174012,1.5624616396427156,1.5624616396427156,0.0,0.7022641241550446,0.5559270912408829,14.701491263927892
17,0.41192233991622923,0.41192233991622923,0.0,0.81911261510849,0.7025000538825988,1.8249301171302796,1.8249301171302796,0.0,0.6923267978429795,0.5459292352199554,15.554713881923817
18,0.36993853974342344,0.36993853974342344,0.0,0.8350632162094116,0.7243665523529053,1.9069723641872407,1.9069723641872407,0.0,0.6936242735385895,0.5479172360897064,16.424932683934458
19,0.41961625146865844,0.41961625146865844,0.0,0.8165668263435364,0.7007645998001099,2.090148261785507,2.090148261785507,0.0,0.6656095039844513,0.5147218346595764,17.30515747203026
20,0.3883355028629303,0.3883355028629303,0.0,0.8256702976226806,0.7115501322746277,2.0637464821338654,2.0637464821338654,0.0,0.6763138949871064,0.5279654198884964,18.18202681594994
21,0.3110518696308136,0.3110518696308136,0.0,0.8600160808563232,0.7602017254829406,2.254795753955841,2.254795753955841,0.0,0.6814722537994384,0.5333779591321945,19.034732794971205
22,0.2793595086336136,0.2793595086336136,0.0,0.8730297298431396,0.7796013011932373,2.454887228012085,2.454887228012085,0.0,0.6739754974842072,0.5229203146696091,19.914680587942712
23,0.2538707935810089,0.2538707935810089,0.0,0.8879273166656494,0.8036078038215637,2.884623920917511,2.884623920917511,0.0,0.6243214643001557,0.4694720733165741,20.796063069952652
24,0.5602370240688324,0.5602370240688324,0.0,0.769685426235199,0.6437650294303894,2.1324596190452576,2.1324596190452576,0.0,0.6845289933681488,0.5350608175992966,21.64109805098269
25,0.3042356505393982,0.3042356505393982,0.0,0.8636331119537354,0.7662975478172303,2.554510271549225,2.554510271549225,0.0,0.6780057966709137,0.5316948908567428,22.494045189931057
26,0.2617394323348999,0.2617394323348999,0.0,0.8839995665550232,0.7970168275833129,2.5256596493721006,2.5256596493721006,0.0,0.6797604143619538,0.5309930568933487,23.366508304025047
27,0.2014918907880783,0.2014918907880783,0.0,0.9114521532058716,0.8395802307128907,2.7513659167289735,2.7513659167289735,0.0,0.6710758274793625,0.5212453150749207,24.235447635990568
28,0.25401079368591306,0.25401079368591306,0.0,0.8887131924629211,0.8057696833610535,2.925048305988312,2.925048305988312,0.0,0.6580515825748443,0.5062561231851578,25.073193946969695
29,0.21863479924201965,0.21863479924201965,0.0,0.901499445438385,0.8231453795433045,2.883029499053955,2.883029499053955,0.0,0.6581197273731232,0.5075003445148468,25.905327929998748
30,0.20895879447460175,0.20895879447460175,0.0,0.9065320239067077,0.8315308270454407,3.0193464231491087,3.0193464231491087,0.0,0.6522305727005004,0.49975580275058745,26.748537290957756
31,0.18930434465408325,0.18930434465408325,0.0,0.9148409147262573,0.8457182779312133,3.117107298374176,3.117107298374176,0.0,0.6488503324985504,0.4955674034357071,27.616784467943944
