method,method_dir,pattern,ratio,seed,observed_tokens,val_selected_threshold,val_selected_val_dice,test_fixed_dice,test_val_selected_dice,test_iou,test_precision,test_recall,test_mean_sample_dice,test_mean_sample_iou
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,space_filling,0.9,20260703,360,0.574999988079071,0.7185932151433096,0.6972341071557782,0.6965757465640713,0.5344198136008617,0.7038412459966661,0.6894587128360822,0.6860724202974473,0.5340268514528026
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,space_filling,0.9,20260703,360,0.6499999761581421,0.7762248647178007,0.7596415004542321,0.7595567886273434,0.6123269341664007,0.7716109915693675,0.7478734170290747,0.7423247911764733,0.604593281711698
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,space_filling,0.9,20260703,360,0.550000011920929,0.7862229174919264,0.7461374272456959,0.7452421204518289,0.5939330069958876,0.7843378136403817,0.7098588660047591,0.738073754498208,0.5984975241301533
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.1,20260701,40,0.05000000074505806,0.3564310183743382,0.24657184713319755,0.2747380126288326,0.15924422762450066,0.2635964019392733,0.28686305079182733,0.2788472210896192,0.17391939585929503
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.1,20260701,40,0.17499999701976776,0.2426949708033211,0.18904598100282738,0.19349377355122582,0.10710938646007073,0.12471720597526674,0.4313859030114056,0.18557706109675917,0.10542125920288299
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.1,20260701,40,0.05000000074505806,0.26344785558501066,0.20109776048318548,0.21925178113377447,0.12312340330367909,0.2044092346803039,0.2364185881130166,0.19555988018241013,0.11283116717021023
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.1,20260702,40,0.05000000074505806,0.3564310183743382,0.24657184713319755,0.2747380126288326,0.15924422762450066,0.2635964019392733,0.28686305079182733,0.2788472210896192,0.17391939585929503
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.1,20260702,40,0.17499999701976776,0.2426949708033211,0.18904598100282738,0.19349377355122582,0.10710938646007073,0.12471720597526674,0.4313859030114056,0.18557706109675917,0.10542125920288299
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.1,20260702,40,0.05000000074505806,0.26344785558501066,0.20109776048318548,0.21925178113377447,0.12312340330367909,0.2044092346803039,0.2364185881130166,0.19555988018241013,0.11283116717021023
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.1,20260703,40,0.05000000074505806,0.3564310183743382,0.24657184713319755,0.2747380126288326,0.15924422762450066,0.2635964019392733,0.28686305079182733,0.2788472210896192,0.17391939585929503
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.1,20260703,40,0.17499999701976776,0.2426949708033211,0.18904598100282738,0.19349377355122582,0.10710938646007073,0.12471720597526674,0.4313859030114056,0.18557706109675917,0.10542125920288299
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.1,20260703,40,0.05000000074505806,0.26344785558501066,0.20109776048318548,0.21925178113377447,0.12312340330367909,0.2044092346803039,0.2364185881130166,0.19555988018241013,0.11283116717021023
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.25,20260701,100,0.699999988079071,0.6870560216453111,0.64768050304266,0.6429309830780505,0.47376439595999414,0.6552124626585945,0.6311014468969667,0.6405012995299504,0.48242496148455855
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.25,20260701,100,0.699999988079071,0.7094075676209972,0.6801005897016351,0.6847378331749848,0.5206093890983816,0.6869455704129876,0.6825442411312601,0.6701839724211064,0.5170440520218068
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.25,20260701,100,0.625,0.7115304067660089,0.6871887840241118,0.6854993580586246,0.5214903182140833,0.727554678683566,0.6480402614808128,0.6710019929061977,0.5236747990051315
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.25,20260702,100,0.699999988079071,0.6870560216453111,0.64768050304266,0.6429309830780505,0.47376439595999414,0.6552124626585945,0.6311014468969667,0.6405012995299504,0.48242496148455855
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.25,20260702,100,0.699999988079071,0.7094075676209972,0.6801005897016351,0.6847378331749848,0.5206093890983816,0.6869455704129876,0.6825442411312601,0.6701839724211064,0.5170440520218068
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.25,20260702,100,0.625,0.7115304067660089,0.6871887840241118,0.6854993580586246,0.5214903182140833,0.727554678683566,0.6480402614808128,0.6710019929061977,0.5236747990051315
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.25,20260703,100,0.699999988079071,0.6870560216453111,0.64768050304266,0.6429309830780505,0.47376439595999414,0.6552124626585945,0.6311014468969667,0.6405012995299504,0.48242496148455855
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.25,20260703,100,0.699999988079071,0.7094075676209972,0.6801005897016351,0.6847378331749848,0.5206093890983816,0.6869455704129876,0.6825442411312601,0.6701839724211064,0.5170440520218068
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.25,20260703,100,0.625,0.7115304067660089,0.6871887840241118,0.6854993580586246,0.5214903182140833,0.727554678683566,0.6480402614808128,0.6710019929061977,0.5236747990051315
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.5,20260701,200,0.675000011920929,0.7109809693283624,0.6881232113564916,0.6877495163657961,0.524099266826797,0.6922175382113236,0.6833388036432264,0.6774791100266687,0.5240212144834405
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.5,20260701,200,0.699999988079071,0.7641605434912446,0.7464288697686075,0.7475771799864311,0.596904789692615,0.7538475657576381,0.7414102458904297,0.7299398506395142,0.5887610946604002
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.5,20260701,200,0.6499999761581421,0.7725154003695287,0.7397298905752008,0.7384718441343728,0.5853788048255276,0.7709868460210701,0.708588386532097,0.7325451670688556,0.5905184652648563
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.5,20260702,200,0.675000011920929,0.7109809693283624,0.6881232113564916,0.6877495163657961,0.524099266826797,0.6922175382113236,0.6833388036432264,0.6774791100266687,0.5240212144834405
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.5,20260702,200,0.699999988079071,0.7641605434912446,0.7464288697686075,0.7475771799864311,0.596904789692615,0.7538475657576381,0.7414102458904297,0.7299398506395142,0.5887610946604002
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.5,20260702,200,0.6499999761581421,0.7725154003695287,0.7397298905752008,0.7384718441343728,0.5853788048255276,0.7709868460210701,0.708588386532097,0.7325451670688556,0.5905184652648563
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.5,20260703,200,0.675000011920929,0.7109809693283624,0.6881232113564916,0.6877495163657961,0.524099266826797,0.6922175382113236,0.6833388036432264,0.6774791100266687,0.5240212144834405
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.5,20260703,200,0.699999988079071,0.7641605434912446,0.7464288697686075,0.7475771799864311,0.596904789692615,0.7538475657576381,0.7414102458904297,0.7299398506395142,0.5887610946604002
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.5,20260703,200,0.6499999761581421,0.7725154003695287,0.7397298905752008,0.7384718441343728,0.5853788048255276,0.7709868460210701,0.708588386532097,0.7325451670688556,0.5905184652648563
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.75,20260701,300,0.574999988079071,0.693458452422841,0.6309422234313107,0.6296160115181048,0.45944495616560027,0.649169593497352,0.611205929815924,0.6183105361807637,0.46452539626092304
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.75,20260701,300,0.7749999761581421,0.7049273160598686,0.6597303709966281,0.6637960221768671,0.4967774630174994,0.7168893633829807,0.6180246710976177,0.6426973631690924,0.4898719054882982
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.75,20260701,300,0.6000000238418579,0.7347701652940833,0.6587217117498665,0.6571610888070389,0.4893819231252581,0.7316138296141349,0.5964620770766664,0.6189087247149735,0.4702337317017509
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.75,20260702,300,0.574999988079071,0.693458452422841,0.6309422234313107,0.6296160115181048,0.45944495616560027,0.649169593497352,0.611205929815924,0.6183105361807637,0.46452539626092304
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.75,20260702,300,0.7749999761581421,0.7049273160598686,0.6597303709966281,0.6637960221768671,0.4967774630174994,0.7168893633829807,0.6180246710976177,0.6426973631690924,0.4898719054882982
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.75,20260702,300,0.6000000238418579,0.7347701652940833,0.6587217117498665,0.6571610888070389,0.4893819231252581,0.7316138296141349,0.5964620770766664,0.6189087247149735,0.4702337317017509
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.75,20260703,300,0.574999988079071,0.693458452422841,0.6309422234313107,0.6296160115181048,0.45944495616560027,0.649169593497352,0.611205929815924,0.6183105361807637,0.46452539626092304
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.75,20260703,300,0.7749999761581421,0.7049273160598686,0.6597303709966281,0.6637960221768671,0.4967774630174994,0.7168893633829807,0.6180246710976177,0.6426973631690924,0.4898719054882982
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.75,20260703,300,0.6000000238418579,0.7347701652940833,0.6587217117498665,0.6571610888070389,0.4893819231252581,0.7316138296141349,0.5964620770766664,0.6189087247149735,0.4702337317017509
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.9,20260701,360,0.6000000238418579,0.720729051599669,0.6963942360215876,0.6940814898299321,0.5314891277094639,0.7137631940992173,0.6754560870873335,0.6863547987890525,0.5346177408641605
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.9,20260701,360,0.6499999761581421,0.7713807730903965,0.753791835429546,0.7531045742575355,0.6039837493261305,0.7633715082072232,0.7431101446896967,0.7363903654049375,0.5973762198677379
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.9,20260701,360,0.5,0.7850256257692924,0.7387290659798931,0.7387290659798931,0.5857021247808415,0.7693964272331274,0.7104127348814311,0.7314069110425246,0.5906380881721875
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.9,20260702,360,0.6000000238418579,0.720729051599669,0.6963942360215876,0.6940814898299321,0.5314891277094639,0.7137631940992173,0.6754560870873335,0.6863547987890525,0.5346177408641605
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.9,20260702,360,0.6499999761581421,0.7713807730903965,0.753791835429546,0.7531045742575355,0.6039837493261305,0.7633715082072232,0.7431101446896967,0.7363903654049375,0.5973762198677379
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.9,20260702,360,0.5,0.7850256257692924,0.7387290659798931,0.7387290659798931,0.5857021247808415,0.7693964272331274,0.7104127348814311,0.7314069110425246,0.5906380881721875
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.9,20260703,360,0.6000000238418579,0.720729051599669,0.6963942360215876,0.6940814898299321,0.5314891277094639,0.7137631940992173,0.6754560870873335,0.6863547987890525,0.5346177408641605
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,raster_lines,0.9,20260703,360,0.6499999761581421,0.7713807730903965,0.753791835429546,0.7531045742575355,0.6039837493261305,0.7633715082072232,0.7431101446896967,0.7363903654049375,0.5973762198677379
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.9,20260703,360,0.5,0.7850256257692924,0.7387290659798931,0.7387290659798931,0.5857021247808415,0.7693964272331274,0.7104127348814311,0.7314069110425246,0.5906380881721875
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.1,20260701,40,0.05000000074505806,0.2541059379634431,0.17417443769720087,0.2137653360329876,0.11967371384353302,0.22754360667076307,0.20156040589699406,0.225073043381402,0.13812230088356647
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.1,20260701,40,0.10000000149011612,0.24043248534711156,0.20318021706765596,0.20734450395051543,0.11566332985196832,0.13000966887154924,0.5117584311151226,0.19837262784368534,0.11475779787370341
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.1,20260701,40,0.550000011920929,0.22327238911689407,0.20742842092904445,0.20701461886710262,0.1154580628740545,0.19678129359512178,0.21837066819835343,0.18217874681227111,0.10917614727807695
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.1,20260702,40,0.05000000074505806,0.23090259022043882,0.18777610270874873,0.22617486075101595,0.12750685270295337,0.24300914098612042,0.211521840212248,0.23710893611730832,0.14761929019034814
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.1,20260702,40,0.05000000074505806,0.24062252061675596,0.2062870543219483,0.21161081034674833,0.11832480959459235,0.1301154559668589,0.566305626213725,0.20152640610493422,0.11681373093483895
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.1,20260702,40,0.05000000074505806,0.20731734963873136,0.21367234909076135,0.2135123666287312,0.1195151663187354,0.161265049556526,0.315839282295342,0.19064509834162674,0.11259334316360757
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.1,20260703,40,0.05000000074505806,0.23746715962770548,0.18897444562061957,0.23221566192437018,0.1313597235379712,0.2475834301200155,0.2186441836930062,0.23555231308990202,0.1460012111569361
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.1,20260703,40,0.32499998807907104,0.2437568267991783,0.20857160661983992,0.20993871671804545,0.11728018402427945,0.13777881696373231,0.4408044090697738,0.2012840023492785,0.11709980253380398
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.1,20260703,40,0.30000001192092896,0.21124784411112027,0.21478868749314584,0.21418257688849313,0.11993531596041525,0.18642877767815078,0.25164519570033644,0.1849049729884921,0.11033718639520698
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.25,20260701,100,0.125,0.42581053720896406,0.35026523119008857,0.36641250706397627,0.22429928525311385,0.3553525512111941,0.37818303656902164,0.3832749932044019,0.2555422701383117
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.25,20260701,100,0.949999988079071,0.3451462360869283,0.28218740125431546,0.30067157198106753,0.17693552760227096,0.280507906584597,0.32395858975410957,0.29124115243395,0.18090604010253858
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.25,20260701,100,0.800000011920929,0.3834677031146927,0.34481124645424,0.34705746244438085,0.20996341648851957,0.3776900340623678,0.3210210333415388,0.31063427250929093,0.2020922051806013
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.25,20260702,100,0.07500000298023224,0.4031775305449005,0.35961853226171825,0.3726617579473339,0.22900079916838417,0.33687346141437174,0.41695796066847185,0.3906431509005712,0.2603034977852227
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.25,20260702,100,0.949999988079071,0.33199227111614904,0.27839364286584556,0.2903918815419964,0.16985874037841958,0.2722575935278489,0.3111143021252154,0.28347093798427303,0.1757982805991886
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.25,20260702,100,0.800000011920929,0.3652488245745331,0.35100538688453736,0.35434634030393614,0.2153225487125769,0.3863782799175146,0.3272188944503706,0.3125689532808647,0.20322032805070564
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.25,20260703,100,0.125,0.40835448713214095,0.3650625367351969,0.37986264087221944,0.23446323160940058,0.3612063107604311,0.40055113372172535,0.3988073192923614,0.26923172847637233
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.25,20260703,100,0.949999988079071,0.3444728316335267,0.2883627395641768,0.30729602866376104,0.1815415062925493,0.28606264179852087,0.3319343015781844,0.2964851787330033,0.18455769837009414
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.25,20260703,100,0.800000011920929,0.37209219014647593,0.34422733999550276,0.3502625930797691,0.2123141486702709,0.38278986124151304,0.32283033833866687,0.31026185326356415,0.2012783526119767
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.5,20260701,200,0.42500001192092896,0.641349676856755,0.5864125661437783,0.5864869702812276,0.414914442209219,0.5860009229500542,0.5869738245671617,0.5748036178727528,0.42029763867665193
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.5,20260701,200,0.8999999761581421,0.6168814220561569,0.5353126604368353,0.567923984104602,0.3965739093462231,0.6075097077393901,0.533181532233801,0.5432453631688421,0.39158054737109643
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.5,20260701,200,0.675000011920929,0.6468206439527375,0.6015943792511486,0.6032876017340519,0.43193402054928987,0.6502284461709388,0.5626678701348431,0.5657180045628922,0.4137552206101578
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.5,20260702,200,0.42500001192092896,0.6350827892182013,0.5884546850184914,0.5887807290732497,0.41721420703573325,0.5850223309517252,0.5925877300949098,0.5784329314737059,0.4248564647102858
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.5,20260702,200,0.8999999761581421,0.606401125774399,0.5378862486780961,0.5662253147375503,0.39491931372320466,0.6040672489868312,0.5328451081753781,0.5404063216033069,0.38795992672293367
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.5,20260702,200,0.675000011920929,0.641901486683604,0.6019811715103481,0.6044691148205826,0.4331463540076855,0.6476846243425115,0.5666598287793003,0.5638223934527787,0.4136657571262346
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.5,20260703,200,0.44999998807907104,0.6419265474524652,0.590900145520061,0.5914237960077326,0.41987348240832506,0.5895767420115898,0.593282459451328,0.5815535290283924,0.4284888598140873
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.5,20260703,200,0.8999999761581421,0.6185817322895271,0.5441906329253563,0.5754123608149,0.40391503126059014,0.6101425530186572,0.54442301906403,0.546660725532214,0.39456878758449937
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.5,20260703,200,0.699999988079071,0.6501555359587785,0.6041769029949979,0.6073347277350578,0.43609526268097953,0.6490808062895312,0.5706340089166051,0.5645830117078219,0.4152072081649665
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.75,20260701,300,0.550000011920929,0.7130287382600926,0.6872583271264813,0.6865002504591752,0.5226497003133521,0.6986914776106721,0.6747271682940839,0.675697077018411,0.5231925572356534
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.75,20260701,300,0.7250000238418579,0.7528973167027201,0.7282783617252627,0.7287496745226919,0.5732542678005397,0.7506458674630674,0.7080946910642488,0.7101645797706704,0.566571259186001
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.75,20260701,300,0.574999988079071,0.7714613154276372,0.7254127411046138,0.7247781627833628,0.5683545730092734,0.7634706112953492,0.6898183857115505,0.715498963344723,0.5726035699454687
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.75,20260702,300,0.574999988079071,0.7132496944718582,0.6852815947092245,0.6837688053229318,0.519489895155305,0.7022555567247938,0.6662304094526955,0.6753684214046554,0.5232009189301458
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.75,20260702,300,0.699999988079071,0.7528163983791754,0.732761262440639,0.7348023724211604,0.580780706827062,0.7475843291312642,0.7224501518010995,0.7119909114578451,0.5690892905139803
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.75,20260702,300,0.550000011920929,0.7717716555400438,0.7273367905734184,0.7273088454864758,0.5714731676315324,0.7586159264116781,0.6984833565821503,0.714728693183656,0.5719911250130388
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.75,20260703,300,0.550000011920929,0.7131783142741511,0.6833415485697979,0.6826599204214465,0.5182108485151721,0.6913140355526762,0.6742197970515029,0.6699122808639794,0.5171429028864786
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.75,20260703,300,0.699999988079071,0.7533290471837258,0.732302643352668,0.7337481688175793,0.5794646457746153,0.7488665489548328,0.7192281392740899,0.7078287414442583,0.565774168755701
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.75,20260703,300,0.550000011920929,0.7725037307124006,0.7274410738822534,0.7273924620181971,0.5715764210950306,0.7586204336204336,0.6986337901042095,0.7105344721533657,0.569047023875019
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_baseline_core_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.9,20260701,360,0.574999988079071,0.7208139312286759,0.698722587857402,0.6977238577550225,0.535772587027683,0.7100325640662608,0.6858346325319329,0.6885304191293639,0.5367653841521826
world_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_unet,local_block,0.9,20260701,360,0.675000011920929,0.7733625851751543,0.7575438279462452,0.7575335404505497,0.609701400491125,0.7719773979215174,0.7436202510872241,0.7402780450793682,0.6017388698551226
world_curve_unet,/home/guoheng/custom_simulation/runs/wrench_temporal_cnn_world_20260622/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.9,20260701,360,0.5,0.7865434016787395,0.7445079314454296,0.7445079314454296,0.5930009038627944,0.7764454845406138,0.7150939525724133,0.7366739824722305,0.5967826658930571
